utime,vel vx,vel vy,vel wz,odometry x,odometry y,odometry theta,apriltag 1 id,apriltag 1 longitude,apriltag 1 latitude,apriltag 2 id,apriltag 2 longitude,apriltag 2 latitude,apriltag 1 world x,apriltag 1 world y,apriltag 2 world x,apriltag 2 world y
1712966476832250,0.2219173312,0,-0.01338125486,0.4244953692,2.518283844,-1.054273009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966476872660,0.220957458,0,-0.02677250095,0.4288602471,2.51059866,-1.055343866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966476913190,0.2192749232,0,0.01334731095,0.4331837296,2.502967358,-1.054809928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966476953630,0.2218624502,0,-0.01337805297,0.4375623465,2.495248318,-1.055345058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966476994050,0.2198227197,0,-0.01338061411,0.4418966174,2.487597942,-1.055880308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477034460,0.2209902853,0,-0.02677647211,0.446249783,2.479904413,-1.056951404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477075710,0.2205797136,0,-0.05246354267,0.4505866468,2.472220659,-1.059049964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477116230,0.2203304619,0,0,0.4549024701,2.464536428,-1.059049964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477156670,0.2197574973,0,-0.04012980312,0.4592070878,2.456872225,-1.060655117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477197100,0.2208700031,0,0,0.4635211229,2.449162245,-1.060655117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477237520,0.2209465206,0,-0.02677109092,0.4678366482,2.441449642,-1.061725974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477277990,0.2195891887,0,-0.04009906203,0.4721174538,2.433779955,-1.063329935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477318530,0.2181818783,0,-0.02668796107,0.4763585925,2.426152468,-1.064397454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477358970,0.2228599936,0,-0.0267505981,0.4806823432,2.418356895,-1.065467477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477400380,0.2217618823,0,-0.02613038756,0.4849765003,2.410595179,-1.066512704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477440780,0.221017614,0,0,0.4892481565,2.402854919,-1.066512704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477481190,0.2219997197,0,-0.01338625047,0.4935387969,2.395080328,-1.067048192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477521740,0.2212605476,0,-0.01334167551,0.4978109896,2.38732934,-1.067581892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477562170,0.218737632,0,-0.0267558489,0.5020303726,2.379664421,-1.068652153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477602590,0.2230309099,0,0,0.5063242316,2.37184453,-1.068652153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477644080,0.2213075459,0,-0.02607684582,0.5105848908,2.364084959,-1.069695234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477684490,0.2209465206,0,-0.02677109092,0.5148305297,2.356333733,-1.070766091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477725040,0.2223158032,0,0,0.5190941095,2.348529816,-1.070766091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477765460,0.2208809406,0,-0.05352630094,0.5233302116,2.340776205,-1.07290709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477809000,0.204130128,0,0.01242532302,0.5272296667,2.333602428,-1.072410107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477849430,0.2208754718,0,-0.05352501944,0.5314528942,2.325842142,-1.074551105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477889850,0.2219612598,0,-0.01338394452,0.5356801748,2.318034649,-1.075086474,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477930380,0.2213096768,0,-0.04003386199,0.5398908854,2.310247898,-1.076687813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966477970810,0.2229371369,0,0,0.5441199541,2.302397013,-1.076687813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478012300,0.2192983329,0,0,0.5482800007,2.294674158,-1.076687813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478052730,0.2198390365,0,-0.0133816395,0.5524502993,2.286932468,-1.077223063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478093140,0.2209465206,0,-0.05354231223,0.556637466,2.279149532,-1.079364777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478133690,0.2191938162,0,-0.01334231533,0.5607748628,2.271419287,-1.079898477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478174120,0.2208263278,0,-0.05351310596,0.5649389029,2.263629436,-1.082038999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478215500,0.2218851,0,0,0.5691061616,2.255793095,-1.082038999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478255920,0.2209246606,0,-0.02676852979,0.5732553601,2.247990847,-1.083109736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478296400,0.2185376734,0,0,0.5773515105,2.240268469,-1.083109736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478336940,0.2098650038,0,0.9607419372,0.5812850595,2.232852459,-1.044680119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478377390,0.2196814567,0,0.5215082169,0.5856978297,2.225253582,-1.023819804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478417810,0.2282023877,0,0.3345813155,0.5904453993,2.217457294,-1.010436535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478458220,0.2241063863,0,0.1204880401,0.595209837,2.209863901,-1.005617023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478498630,0.2095030397,0,-0.04016067088,0.5996979475,2.202786922,-1.007223487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478539850,0.2227841765,0,-0.02625091933,0.6044585109,2.195253611,-1.008273482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478580270,0.221906364,0,-0.01338061411,0.609192431,2.187745094,-1.008808732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478620700,0.2208863795,0,0,0.6139005423,2.180268526,-1.008808732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478661110,0.2219997197,0,-0.04015875235,0.6186324358,2.172754288,-1.010415077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478701530,0.2198879868,0,0.01338458527,0.6233073473,2.165303946,-1.009879708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478742060,0.2203195989,0,-0.02669513412,0.6279954314,2.157841682,-1.010947466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478774530,0.2762911916,0,-0.01665996201,0.633864522,2.148477316,-1.011613846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478815780,0.2195106149,0,-0.01311303582,0.6385225058,2.141034365,-1.012138367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478856190,0.2220161855,0,-0.04016169533,0.6432296634,2.133503914,-1.013744831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478896600,0.2199423909,0,-0.01338778716,0.6478808522,2.126036167,-1.014280319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478937140,0.2223541737,0,0,0.6525790095,2.11848402,-1.014280319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966478977590,0.2176206708,0,-0.01337331347,0.6571771502,2.111092806,-1.014815211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479018000,0.2199260741,0,-0.04016067088,0.6618200541,2.103620768,-1.016421676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479058410,0.2198934257,0,-0.04015478119,0.6664502621,2.096142292,-1.018027902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479098840,0.2229812592,0,-0.02676507086,0.6711332798,2.088551283,-1.01909852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479140360,0.2201172858,0,-0.01302811224,0.6757481098,2.08105278,-1.019619703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479180800,0.2208153903,0,-0.02675520815,0.6803736687,2.07352829,-1.020689964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479221200,0.2199533284,0,-0.0133885555,0.6849731207,2.066028118,-1.021225452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479261620,0.2209137231,0,-0.02676712163,0.689588666,2.058492661,-1.02229619,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479302030,0.2209683806,0,-0.02677378058,0.6941972375,2.050950527,-1.023367167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479342570,0.2192478925,0,-0.01334564574,0.69876194,2.043462276,-1.023900986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479384150,0.2228491008,0,-0.02601984702,0.7033975124,2.035848379,-1.024941802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479424560,0.2198879868,0,-0.01338458527,0.7079637051,2.028331041,-1.025477171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479464960,0.22209315,0,-0.01339188591,0.7125716209,2.020735741,-1.026012897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479505420,0.2186078876,0,-0.02673996612,0.7171031833,2.013257265,-1.027082443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479545970,0.2191883922,0,-0.01334193163,0.7216387987,2.005753994,-1.027616143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479586400,0.2177283317,0,-0.04013979435,0.7261402011,1.998298407,-1.029221773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479626810,0.2219832242,0,-0.04015580565,0.730717361,1.990689754,-1.030827999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479667220,0.2188729495,0,-0.02677250095,0.7352183461,1.983180404,-1.031898856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479708790,0.2229080647,0,0,0.7397941351,1.975527763,-1.031898856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479749340,0.2181657553,0,-0.02668604068,0.7442725301,1.968037963,-1.032966256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479792880,0.2041113824,0,-0.03727276623,0.748454988,1.961026192,-1.034457207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479833320,0.217696026,0,-0.01337792445,0.7529046535,1.95354104,-1.034992337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479873750,0.2229095697,0,0,0.7574567795,1.945874214,-1.034992337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479914180,0.2198336124,0,0.01338125486,0.7619460821,1.938313127,-1.034457088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479955620,0.2205421776,0,0.0130532179,0.7664539218,1.930730104,-1.033934951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966479996060,0.2197738141,0,-0.01337753981,0.7709499598,1.923175931,-1.034470081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480036480,0.2198934257,0,-0.01338484138,0.775444448,1.915615201,-1.03500545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480076900,0.219866246,0,-0.0133833047,0.7799342871,1.908053041,-1.035540819,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480117360,0.2196542919,0,-0.01337036677,0.7844157815,1.900495768,-1.036075592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480157900,0.2212878615,0,-0.01334334072,0.7889265418,1.892879844,-1.036609292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480198330,0.2198009938,0,-0.0401378721,0.7934029102,1.885312676,-1.038214803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480238760,0.2198227197,0,0.01338061411,0.7978675961,1.877737641,-1.037679553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480279180,0.2188350707,0,-0.05353565142,0.8023162484,1.870198965,-1.039821029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480320600,0.2196265459,0,0,0.8067647815,1.862623453,-1.039821029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480361110,0.2183542401,0,-0.02670909651,0.8111875653,1.85509181,-1.040889382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480401550,0.220799014,0,0,0.8156517148,1.847471118,-1.040889382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480442550,0.2198485732,0,0,0.820096612,1.839883208,-1.040889382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480484080,0.2210997045,0,0,0.8245668411,1.832252145,-1.040889382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480524550,0.2175023854,0,-0.01336614043,0.8289643526,1.824745178,-1.041424036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480565080,0.2203087062,0,-0.05338770896,0.833414495,1.81713903,-1.043559551,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480605540,0.2176153064,0,-0.01337305736,0.8377941847,1.809616446,-1.044094443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480645950,0.2209300995,0,0,0.8422365189,1.801976919,-1.044094443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480686360,0.2178522497,0,0.01338753104,0.8466169834,1.794443846,-1.043558955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480726770,0.2188729495,0,0,0.8510220051,1.786877871,-1.043558955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480771590,0.1982867718,0,-0.03620911017,0.8550127149,1.780023456,-1.045007348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480812730,0.2170421928,0,-0.02629805729,0.8593699932,1.772514462,-1.046059251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480853150,0.2188512683,0,-0.02676981129,0.8637556434,1.764938235,-1.047129989,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480893560,0.2178253233,0,-0.01338599436,0.8681126833,1.757392883,-1.047665477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480934030,0.2217253745,0,-0.01336972695,0.8725435734,1.749709964,-1.04820025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966480974570,0.2202163339,0,-0.02668271028,0.8769402504,1.742076993,-1.04926753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481015020,0.2207607776,0,0,0.8813396096,1.734420538,-1.04926753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481055460,0.2197574973,0,-0.04012980312,0.8857190013,1.726798892,-1.050872684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481096600,0.2201135308,0,-0.01314902864,0.8900932074,1.719157815,-1.051398635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481137010,0.2147358209,0,-0.02677647211,0.8943566084,1.711701155,-1.05246973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481177560,0.2212442011,0,-0.01334077865,0.8987410069,1.704013824,-1.053003311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481217980,0.2177606523,0,-0.01338189561,0.90305233,1.696445227,-1.053538561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481258400,0.2188350409,0,0.02676788904,0.9073808789,1.688836932,-1.052467823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481298820,0.2219832242,0,-0.04015580565,0.9117799401,1.681123972,-1.054074049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481339230,0.220957458,0,-0.02677250095,0.916146338,1.673439622,-1.055144906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481379770,0.2192316502,0,-0.04003386199,0.9204704762,1.665810585,-1.056746244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481420980,0.2197556645,0,-0.01312763803,0.924792707,1.658156395,-1.057271361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481461400,0.2208754718,0,0,0.9291329384,1.650460958,-1.057271361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481501810,0.219931528,0,-0.01338714734,0.9334545732,1.642798424,-1.057806849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481542230,0.2219942063,0,-0.01338586584,0.9378126264,1.635061622,-1.058342338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481582740,0.2214462459,0,-0.04005858675,0.9421557784,1.627341628,-1.05994463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481623170,0.2208590806,0,-0.02676058747,0.9464750886,1.619635105,-1.06101501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481663590,0.2209082693,0,-0.02676648088,0.950787127,1.611922264,-1.062085629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481705080,0.2192666233,0,-0.02607569285,0.9550588727,1.604262233,-1.06312871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481745500,0.2177768052,0,0.01338292006,0.9592936635,1.596649766,-1.062593341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481787040,0.218020305,0,-0.01302401349,0.9635372758,1.5890311,-1.063114285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481827490,0.2166008651,0,0,0.9677492976,1.58145988,-1.063114285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481867910,0.2219557762,0,-0.04015067965,0.9720654488,1.573701382,-1.064720273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481908320,0.2178253233,0,-0.06692945957,0.9762890935,1.56608057,-1.067397475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481948730,0.2188675404,0,0,0.9805123806,1.558411956,-1.067397475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966481990590,0.2203681171,0,-0.03877141327,0.9847646356,1.55069077,-1.068948388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482031030,0.219784677,0,0.01337818056,0.9889937043,1.542983413,-1.068413258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482071450,0.2187971771,0,-0.0535264276,0.9932078719,1.535312891,-1.070554256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482111860,0.2189054638,0,-0.02677634358,0.9974076748,1.527629614,-1.071625352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482152270,0.2074235678,0,0.9772675633,1.001379371,1.520345092,-1.032534599,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482192800,0.2151074558,0,1.614938855,1.005790353,1.512957454,-0.9679370522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482234370,0.2269554883,0,0.9109117389,1.010937691,1.505479574,-0.9315005541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482274790,0.2146667689,0,0.5085887313,1.01606071,1.498588681,-0.911157012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482315200,0.2272390723,0,0.1606547236,1.021631122,1.491405964,-0.9047307968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482355600,0.2188946009,0,0.02677506208,1.027041316,1.484521627,-0.9036598206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482396230,0.2177146524,0,0,1.032429695,1.477680206,-0.9036598206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482436680,0.2186997682,0,-0.02675123699,1.037842393,1.470807791,-0.9047298431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482477100,0.2188242227,0,-0.02676648088,1.043250799,1.463925719,-0.9058005214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482517500,0.2231137455,0,0,1.048757792,1.456902862,-0.9058005214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482557920,0.2229702175,0,-0.02676391788,1.054261208,1.449884534,-0.9068710804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482598530,0.2219435424,0,-0.02664069645,1.059731841,1.442892551,-0.9079366922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482639240,0.2193346322,0,0,1.065130711,1.435977101,-0.9079366922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482679660,0.2219722271,0,-0.04015375674,1.070594549,1.428978443,-0.9095428586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482720080,0.2209300995,0,-0.02676917054,1.076021552,1.422003865,-0.9106135964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482760490,0.2219832391,0,-0.01338522602,1.081466913,1.414990306,-0.911149025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482801560,0.2153767943,0,0,1.086746573,1.408182621,-0.911149025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482843170,0.2196623534,0,-0.01300121285,1.092131257,1.401239514,-0.9116690755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482883590,0.2219557762,0,-0.01338356081,1.097568512,1.394221067,-0.9122044444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482923990,0.2210066766,0,-0.02677839249,1.102978826,1.387229681,-0.9132755995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966482964410,0.2199043185,0,-0.01338560972,1.108354688,1.380267382,-0.913811028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483004950,0.219220832,0,-0.04003194347,1.113710046,1.373323917,-0.9154123068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483045380,0.2187484354,0,0,1.119042873,1.36638689,-0.9154123068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483085800,0.2105140984,0,-1.017253041,1.124174953,1.359710932,-0.9561024308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483126200,0.2251710445,0,-1.686999559,1.129369259,1.352352738,-1.023582458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483167700,0.2222852111,0,-0.9255723953,1.133995533,1.344759703,-1.060605407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483208230,0.21512869,0,-0.5472647548,1.13819778,1.337250352,-1.082496047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483248660,0.2281121165,0,-0.1739134043,1.142478347,1.329192281,-1.089452624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483289080,0.2271997184,0,-0.08031339943,1.146685839,1.321136951,-1.092665195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483329500,0.2167562395,0,0.02676852979,1.150675178,1.313439012,-1.091594458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483369920,0.2177875936,0,-0.01338356081,1.154691815,1.305708766,-1.092129827,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483411490,0.2188288867,0,0,1.158723474,1.29793942,-1.092129827,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483451920,0.2197955549,0,-0.04013684765,1.162772894,1.290135741,-1.093735337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483492340,0.2198879868,0,-0.01338458527,1.166811585,1.282322288,-1.094270706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483532760,0.2063454986,0,1.017253041,1.170597553,1.274987936,-1.053580642,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483573180,0.2219667435,0,0.5487541556,1.174987674,1.267270565,-1.031630516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483613790,0.2302178293,0,0.3196559548,1.179715633,1.259368181,-1.018844247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483654260,0.2216925025,0,0.173780188,1.184365392,1.251817346,-1.011893034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483694670,0.2126089185,0,-0.02677121945,1.188874841,1.244607091,-1.012963891,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483735840,0.2179441154,0,0.01314159948,1.193489552,1.23721087,-1.012438178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483774790,0.2292217165,0,-0.02777377702,1.198347211,1.22943449,-1.013549089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483815330,0.2171750665,0,-0.01334603038,1.202941298,1.222061753,-1.014082909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483855750,0.2219447792,0,-0.04014876112,1.207632303,1.214524508,-1.015688896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483896180,0.2198227197,0,-0.01338061411,1.212266445,1.207051873,-1.016224146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483936600,0.2209191918,0,-0.02676788904,1.216919661,1.199539542,-1.017294884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966483977010,0.2063403875,0,-0.9904587865,1.221258283,1.192518234,-1.056913257,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484018300,0.2244305462,0,-0.5502932668,1.225671172,1.184700489,-1.078925014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484058710,0.2220271677,0,-0.4418003261,1.229865551,1.176872253,-1.096597075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484099120,0.2282532156,0,-0.1740211248,1.234034657,1.168749571,-1.103557944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484139530,0.2251487523,0,-0.1071005091,1.238091111,1.160708904,-1.107841969,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484179940,0.2126141638,0,0.05354359373,1.241889238,1.153099537,-1.105700254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484220480,0.2181818783,0,0,1.245803475,1.145299315,-1.105700254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484260900,0.21884045,0,0.02676840127,1.249729514,1.137475491,-1.104629517,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484301310,0.2199423909,0,-0.01338778716,1.253683805,1.129616499,-1.105165005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484342920,0.2196412086,0,-0.01299993228,1.257628441,1.12176621,-1.105684996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484383350,0.2166972905,0,-0.02676122822,1.261516213,1.114019036,-1.106755495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484423890,0.218192637,0,-0.05337848514,1.265422463,1.106214285,-1.108890653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484464300,0.2178414762,0,-0.01338689029,1.269305706,1.098413825,-1.109426141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484504720,0.2209082693,0,-0.02676648088,1.273239374,1.090501428,-1.110496759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966484545140,0.2188242227,0,0,1.277127624,1.082659483,-1.110496759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
