utime,type,apriltag id,apriltag x,apriltag y,apriltag z,odometry x,odometry y,odometry theta,vel vx,vel vy,vel wz
1712884319875551,MBOT_VEL,0,0,0,0,0,0,0,0.0020857411436736584,0.0,-1.0983233451843262
1712884319916044,MBOT_VEL,0,0,0,0,0,0,0,0.0031205022241920233,0.0,-1.3760241270065308
1712884319956458,MBOT_VEL,0,0,0,0,0,0,0,0.003126600757241249,0.0,-1.4322559833526611
1712884319996811,MBOT_VEL,0,0,0,0,0,0,0,0.0020875486079603434,0.0,-1.4746387004852295
1712884320037186,MBOT_VEL,0,0,0,0,0,0,0,-0.005216036923229694,0.0,-0.3081655204296112
1712884320077565,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320118055,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320158458,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320198808,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320239176,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320279539,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320320026,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320360427,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320400777,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320441165,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320481532,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320522021,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320562414,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320602758,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320641368,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320681735,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320722218,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320762603,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320802943,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320843306,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320883677,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320924175,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884320964566,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884321085666,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884321126167,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884321166561,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884321206908,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884321247295,MBOT_VEL,0,0,0,0,0,0,0,0.1407911479473114,0.0,-0.09376164525747299
1712884321287688,MBOT_VEL,0,0,0,0,0,0,0,0.19603556394577026,0.0,0.2678505480289459
1712884321328178,MBOT_VEL,0,0,0,0,0,0,0,0.21220985054969788,0.0,0.10688352584838867
1712884321368586,MBOT_VEL,0,0,0,0,0,0,0,0.23244522511959076,0.0,0.04016272351145744
1712884321408948,MBOT_VEL,0,0,0,0,0,0,0,0.247319757938385,0.0,0.09381967037916183
1712884321449313,MBOT_VEL,0,0,0,0,0,0,0,0.2556490898132324,0.0,0.1206163838505745
1712884321489686,MBOT_VEL,0,0,0,0,0,0,0,0.2587282359600067,0.0,0.13399161398410797
1712884321530188,MBOT_VEL,0,0,0,0,0,0,0,0.2589440941810608,0.0,0.12020841985940933
1712884321570602,MBOT_VEL,0,0,0,0,0,0,0,0.2605501413345337,0.0,0.10708462446928024
1712884321610952,MBOT_VEL,0,0,0,0,0,0,0,0.2620072662830353,0.0,0.0938475951552391
1712884321652658,MBOT_VEL,0,0,0,0,0,0,0,0.25348854064941406,0.0,0.1167382150888443
1712884321693043,MBOT_VEL,0,0,0,0,0,0,0,0.25969427824020386,0.0,0.09376625716686249
1712884321733550,MBOT_VEL,0,0,0,0,0,0,0,0.26307135820388794,0.0,0.06677421182394028
1712884321773945,MBOT_VEL,0,0,0,0,0,0,0,0.2627581059932709,0.0,0.08035118877887726
1712884321814297,MBOT_VEL,0,0,0,0,0,0,0,0.26199424266815186,0.0,0.09384298324584961
1712884321854679,MBOT_VEL,0,0,0,0,0,0,0,0.26075661182403564,0.0,0.08037706464529037
1712884321895062,MBOT_VEL,0,0,0,0,0,0,0,0.2617931365966797,0.0,0.06697928160429001
1712884321935581,MBOT_VEL,0,0,0,0,0,0,0,0.2629934549331665,0.0,0.09345615655183792
1712884321975986,MBOT_VEL,0,0,0,0,0,0,0,0.2585233151912689,0.0,0.026777110993862152
1712884322016335,MBOT_VEL,0,0,0,0,0,0,0,0.260969877243042,0.0,0.0
1712884322056706,MBOT_VEL,0,0,0,0,0,0,0,0.2587410509586334,0.0,0.026799656450748444
1712884322097081,MBOT_VEL,0,0,0,0,0,0,0,0.2639314532279968,0.0,0.09378944337368011
1712884322137592,MBOT_VEL,0,0,0,0,0,0,0,0.2599262595176697,0.0,0.10682805627584457
1712884322177988,MBOT_VEL,0,0,0,0,0,0,0,0.26275157928466797,0.0,0.0803491398692131
1712884322218355,MBOT_VEL,0,0,0,0,0,0,0,0.25981009006500244,0.0,0.0938081443309784
1712884322258739,MBOT_VEL,0,0,0,0,0,0,0,0.26282963156700134,0.0,0.08037309348583221
1712884322299122,MBOT_VEL,0,0,0,0,0,0,0,0.25970712304115295,0.0,0.09377086907625198
1712884322339626,MBOT_VEL,0,0,0,0,0,0,0,0.26205095648765564,0.0,0.08013484627008438
1712884322380091,MBOT_VEL,0,0,0,0,0,0,0,0.26438531279563904,0.0,0.08021221309900284
1712884322420473,MBOT_VEL,0,0,0,0,0,0,0,0.2649286985397339,0.0,0.08037706464529037
1712884322460858,MBOT_VEL,0,0,0,0,0,0,0,0.264909029006958,0.0,0.08037104457616806
1712884322501243,MBOT_VEL,0,0,0,0,0,0,0,0.2628231644630432,0.0,0.053580738604068756
1712884322541750,MBOT_VEL,0,0,0,0,0,0,0,0.26203158497810364,0.0,0.05341934412717819
1712884322582144,MBOT_VEL,0,0,0,0,0,0,0,0.262764573097229,0.0,0.10713765025138855
1712884322622546,MBOT_VEL,0,0,0,0,0,0,0,0.26062753796577454,0.0,0.08033722639083862
1712884322659920,MBOT_VEL,0,0,0,0,0,0,0,0.28061631321907043,0.0,0.10132046788930893
1712884322700312,MBOT_VEL,0,0,0,0,0,0,0,0.2638203501701355,0.0,0.0937499925494194
1712884322740825,MBOT_VEL,0,0,0,0,0,0,0,0.2651117146015167,0.0,0.09346999228000641
1712884322781218,MBOT_VEL,0,0,0,0,0,0,0,0.2638138234615326,0.0,0.06696263700723648
1712884322821610,MBOT_VEL,0,0,0,0,0,0,0,0.26173481345176697,0.0,0.0669642984867096
1712884322861982,MBOT_VEL,0,0,0,0,0,0,0,0.26186448335647583,0.0,0.09379635751247406
1712884322902359,MBOT_VEL,0,0,0,0,0,0,0,0.26391837000846863,0.0,0.09378483146429062
1712884322942861,MBOT_VEL,0,0,0,0,0,0,0,0.26414376497268677,0.0,0.08013894408941269
1712884322983236,MBOT_VEL,0,0,0,0,0,0,0,0.2597586214542389,0.0,0.12058653682470322
1712884323023628,MBOT_VEL,0,0,0,0,0,0,0,0.2659059166908264,0.0,0.0937499925494194
1712884323063999,MBOT_VEL,0,0,0,0,0,0,0,0.2660441994667053,0.0,0.1205984503030777
1712884323104376,MBOT_VEL,0,0,0,0,0,0,0,0.2628752291202545,0.0,0.13397829234600067
1712884323144854,MBOT_VEL,0,0,0,0,0,0,0,0.2632598280906677,0.0,0.06682199239730835
1712884323185266,MBOT_VEL,0,0,0,0,0,0,0,0.26681655645370483,0.0,0.10708974301815033
1712884323225637,MBOT_VEL,0,0,0,0,0,0,0,0.0834648609161377,0.0,0.10719865560531616
1712884323266012,MBOT_VEL,0,0,0,0,0,0,0,0.005216036457568407,0.0,0.06699249893426895
1712884323306387,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884323346862,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884323468017,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884323508389,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884323548875,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884323589291,MBOT_VEL,0,0,0,0,0,0,0,-0.009379341267049313,0.0,0.8967888355255127
1712884323629670,MBOT_VEL,0,0,0,0,0,0,0,0.013560352846980095,0.0,1.1923484802246094
1712884323670154,MBOT_VEL,0,0,0,0,0,0,0,0.008323187939822674,0.0,1.3896924257278442
1712884323710543,MBOT_VEL,0,0,0,0,0,0,0,0.009385611861944199,0.0,1.5135059356689453
1712884323751043,MBOT_VEL,0,0,0,0,0,0,0,0.013519834727048874,0.0,1.5895005464553833
1712884323791455,MBOT_VEL,0,0,0,0,0,0,0,0.009380270726978779,0.0,1.5929617881774902
1712884323831831,MBOT_VEL,0,0,0,0,0,0,0,0.010431814007461071,0.0,1.6077803373336792
1712884323872208,MBOT_VEL,0,0,0,0,0,0,0,0.008345243521034718,0.0,1.6345361471176147
1712884323912597,MBOT_VEL,0,0,0,0,0,0,0,0.006257076282054186,0.0,1.6340503692626953
1712884323953094,MBOT_VEL,0,0,0,0,0,0,0,0.006240386050194502,0.0,1.6296926736831665
1712884323993498,MBOT_VEL,0,0,0,0,0,0,0,0.0031273786444216967,0.0,1.6200549602508545
1712884324033871,MBOT_VEL,0,0,0,0,0,0,0,0.003129777265712619,0.0,1.621298909187317
1712884324074250,MBOT_VEL,0,0,0,0,0,0,0,0.005215515848249197,0.0,1.6210579872131348
1712884324114625,MBOT_VEL,0,0,0,0,0,0,0,0.005216039251536131,0.0,1.6212186813354492
1712884324155128,MBOT_VEL,0,0,0,0,0,0,0,0.009359193034470081,0.0,1.5893827676773071
1712884324195520,MBOT_VEL,0,0,0,0,0,0,0,0.005213840398937464,0.0,1.6473220586776733
1712884324235904,MBOT_VEL,0,0,0,0,0,0,0,0.006257848814129829,0.0,1.60746169090271
1712884324276274,MBOT_VEL,0,0,0,0,0,0,0,0.006260018330067396,0.0,1.6616199016571045
1712884324316656,MBOT_VEL,0,0,0,0,0,0,0,0.003129079006612301,0.0,1.6209375858306885
1712884324437958,MBOT_VEL,0,0,0,0,0,0,0,0.006258936133235693,0.0,1.6613317728042603
1712884324478343,MBOT_VEL,0,0,0,0,0,0,0,0.005214742850512266,0.0,1.594026803970337
1712884324518725,MBOT_VEL,0,0,0,0,0,0,0,0.005215131677687168,0.0,0.3616968095302582
1712884324559214,MBOT_VEL,0,0,0,0,0,0,0,0.0010402700863778591,0.0,0.01336077693849802
1712884324599631,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884324641455,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884324681840,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884324722211,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884324762689,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884324803095,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884324843467,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884324883846,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884324924236,MBOT_VEL,0,0,0,0,0,0,0,0.005214099772274494,0.0,1.0313013792037964
1712884324964742,MBOT_VEL,0,0,0,0,0,0,0,0.006238999776542187,0.0,1.2553857564926147
1712884325005155,MBOT_VEL,0,0,0,0,0,0,0,0.0031266806181520224,0.0,1.5126069784164429
1712884325045532,MBOT_VEL,0,0,0,0,0,0,0,0.006258933339267969,0.0,0.34834375977516174
1712884325085912,MBOT_VEL,0,0,0,0,0,0,0,0.0010430781403556466,0.0,0.040190525352954865
1712884325126330,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884325166823,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884325207208,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884325247586,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884325287968,MBOT_VEL,0,0,0,0,0,0,0,0.13976554572582245,0.0,0.24113118648529053
1712884325328379,MBOT_VEL,0,0,0,0,0,0,0,0.19386368989944458,0.0,0.16063883900642395
1712884325368880,MBOT_VEL,0,0,0,0,0,0,0,0.21007229387760162,0.0,0.10685457289218903
1712884325409285,MBOT_VEL,0,0,0,0,0,0,0,0.23767465353012085,0.0,0.08033133298158646
1712884325449692,MBOT_VEL,0,0,0,0,0,0,0,0.2543409764766693,0.0,0.1338789016008377
1712884325490078,MBOT_VEL,0,0,0,0,0,0,0,0.2607307732105255,0.0,0.10715878754854202
1712884325530465,MBOT_VEL,0,0,0,0,0,0,0,0.2648959159851074,0.0,0.13394512236118317
1712884325570952,MBOT_VEL,0,0,0,0,0,0,0,0.2673625946044922,0.0,0.12025286257266998
1712884325611363,MBOT_VEL,0,0,0,0,0,0,0,0.2668231427669525,0.0,0.10709256678819656
1712884325649625,MBOT_VEL,0,0,0,0,0,0,0,0.27630528807640076,0.0,0.1272459179162979
1712884325690012,MBOT_VEL,0,0,0,0,0,0,0,0.2648959159851074,0.0,0.13394512236118317
1712884325730437,MBOT_VEL,0,0,0,0,0,0,0,0.2646469175815582,0.0,0.1338193416595459
1712884325770939,MBOT_VEL,0,0,0,0,0,0,0,0.2527044713497162,0.0,-0.8414586782455444
1712884325811348,MBOT_VEL,0,0,0,0,0,0,0,0.2699633538722992,0.0,-0.3346807360649109
1712884325851737,MBOT_VEL,0,0,0,0,0,0,0,0.2669684886932373,0.0,-0.24108929932117462
1712884325892110,MBOT_VEL,0,0,0,0,0,0,0,0.2702040672302246,0.0,0.013399187475442886
1712884325932465,MBOT_VEL,0,0,0,0,0,0,0,0.26719343662261963,0.0,0.10724114626646042
1712884325972963,MBOT_VEL,0,0,0,0,0,0,0,0.261049747467041,0.0,0.09350470453500748
1712884326013366,MBOT_VEL,0,0,0,0,0,0,0,0.26896098256111145,0.0,0.10711369663476944
1712884326053743,MBOT_VEL,0,0,0,0,0,0,0,0.26704785227775574,0.0,0.0803869292140007
1712884326094138,MBOT_VEL,0,0,0,0,0,0,0,0.26692885160446167,0.0,0.0803513154387474
1712884326134485,MBOT_VEL,0,0,0,0,0,0,0,0.266202449798584,0.0,0.06703897565603256
1712884326174993,MBOT_VEL,0,0,0,0,0,0,0,0.267223984003067,0.0,0.12019061297178268
1712884326215395,MBOT_VEL,0,0,0,0,0,0,0,0.26792508363723755,0.0,0.09372680634260178
1712884326255786,MBOT_VEL,0,0,0,0,0,0,0,0.2659124732017517,0.0,0.0669659674167633
1712884326296168,MBOT_VEL,0,0,0,0,0,0,0,0.26597175002098083,0.0,0.09377330541610718
1712884326336518,MBOT_VEL,0,0,0,0,0,0,0,0.2693142592906952,0.0,0.08044084906578064
1712884326377007,MBOT_VEL,0,0,0,0,0,0,0,0.26630914211273193,0.0,0.08016456663608551
1712884326417400,MBOT_VEL,0,0,0,0,0,0,0,0.2544291317462921,0.0,-0.8839070200920105
1712884326457790,MBOT_VEL,0,0,0,0,0,0,0,0.26696187257766724,0.0,-1.4197136163711548
1712884326498176,MBOT_VEL,0,0,0,0,0,0,0,0.2711600363254547,0.0,-0.6161631941795349
1712884326619454,MBOT_VEL,0,0,0,0,0,0,0,0.2636963129043579,0.0,0.0669327899813652
1712884326662845,MBOT_VEL,0,0,0,0,0,0,0,0.2436448186635971,0.0,0.08727045357227325
1712884326703229,MBOT_VEL,0,0,0,0,0,0,0,0.26282963156700134,0.0,0.0
1712884326743597,MBOT_VEL,0,0,0,0,0,0,0,0.2587602436542511,0.0,0.05360328033566475
1712884326784106,MBOT_VEL,0,0,0,0,0,0,0,0.26929691433906555,0.0,0.1201876699924469
1712884326824507,MBOT_VEL,0,0,0,0,0,0,0,0.2741869390010834,0.0,0.12050891667604446
1712884326864892,MBOT_VEL,0,0,0,0,0,0,0,0.27116674184799194,0.0,0.10716135054826736
1712884326905317,MBOT_VEL,0,0,0,0,0,0,0,0.2677726745605469,0.0,0.09367351979017258
1712884326945691,MBOT_VEL,0,0,0,0,0,0,0,0.26811090111732483,0.0,0.09379187971353531
1712884326986214,MBOT_VEL,0,0,0,0,0,0,0,0.26920387148857117,0.0,0.06674782931804657
1712884327026617,MBOT_VEL,0,0,0,0,0,0,0,0.2679184675216675,0.0,0.09372450411319733
1712884327067002,MBOT_VEL,0,0,0,0,0,0,0,0.26908084750175476,0.0,0.08037104457616806
1712884327107371,MBOT_VEL,0,0,0,0,0,0,0,0.2660573720932007,0.0,0.06700246781110764
1712884327147756,MBOT_VEL,0,0,0,0,0,0,0,0.2669949531555176,0.0,0.10716147720813751
1712884327188254,MBOT_VEL,0,0,0,0,0,0,0,0.26624995470046997,0.0,0.10686251521110535
1712884327228663,MBOT_VEL,0,0,0,0,0,0,0,0.2657940089702606,0.0,0.06693612039089203
1712884327269052,MBOT_VEL,0,0,0,0,0,0,0,0.26592564582824707,0.0,0.09375704079866409
1712884327309403,MBOT_VEL,0,0,0,0,0,0,0,0.26930758357048035,0.0,0.05362595245242119
1712884327349781,MBOT_VEL,0,0,0,0,0,0,0,0.26599809527397156,0.0,0.09378252923488617
1712884327390289,MBOT_VEL,0,0,0,0,0,0,0,0.2682637870311737,0.0,0.05341806635260582
1712884327430699,MBOT_VEL,0,0,0,0,0,0,0,0.2657874524593353,0.0,0.06693445146083832
1712884327471075,MBOT_VEL,0,0,0,0,0,0,0,0.2680976092815399,0.0,0.09378714114427567
1712884327511492,MBOT_VEL,0,0,0,0,0,0,0,0.2688677906990051,0.0,0.08030751347541809
1712884327551867,MBOT_VEL,0,0,0,0,0,0,0,0.26810428500175476,0.0,0.06699247658252716
1712884327592382,MBOT_VEL,0,0,0,0,0,0,0,0.26821744441986084,0.0,0.08011320233345032
1712884327632796,MBOT_VEL,0,0,0,0,0,0,0,0.2678455412387848,0.0,0.09369901567697525
1712884327671045,MBOT_VEL,0,0,0,0,0,0,0,0.28300634026527405,0.0,0.09900256246328354
1712884327711430,MBOT_VEL,0,0,0,0,0,0,0,0.26803791522979736,0.0,0.06697582453489304
1712884327751809,MBOT_VEL,0,0,0,0,0,0,0,0.26807770133018494,0.0,0.09378021955490112
1712884327792302,MBOT_VEL,0,0,0,0,0,0,0,0.26732298731803894,0.0,0.09351610392332077
1712884327832706,MBOT_VEL,0,0,0,0,0,0,0,0.26686936616897583,0.0,0.053555503487586975
1712884327873086,MBOT_VEL,0,0,0,0,0,0,0,0.26807108521461487,0.0,0.09377791732549667
1712884327913436,MBOT_VEL,0,0,0,0,0,0,0,0.27140194177627563,0.0,0.10725446790456772
1712884327953812,MBOT_VEL,0,0,0,0,0,0,0,0.2691408097743988,0.0,0.08038897812366486
1712884327994308,MBOT_VEL,0,0,0,0,0,0,0,0.2673031985759735,0.0,0.09350918233394623
1712884328034716,MBOT_VEL,0,0,0,0,0,0,0,0.26684296131134033,0.0,0.08032544702291489
1712884328075115,MBOT_VEL,0,0,0,0,0,0,0,0.2689875662326813,0.0,0.08034324645996094
1712884328115474,MBOT_VEL,0,0,0,0,0,0,0,0.2682105600833893,0.0,0.09382659196853638
1712884328155863,MBOT_VEL,0,0,0,0,0,0,0,0.26592564582824707,0.0,0.06696929782629013
1712884328196368,MBOT_VEL,0,0,0,0,0,0,0,0.26724380254745483,0.0,0.09348855912685394
1712884328236772,MBOT_VEL,0,0,0,0,0,0,0,0.2679118514060974,0.0,0.09372219443321228
1712884328277162,MBOT_VEL,0,0,0,0,0,0,0,0.2680046856403351,0.0,0.0937546044588089
1712884328317536,MBOT_VEL,0,0,0,0,0,0,0,0.2660244405269623,0.0,0.06699414551258087
1712884328357907,MBOT_VEL,0,0,0,0,0,0,0,0.2681308388710022,0.0,0.06699913740158081
1712884328398425,MBOT_VEL,0,0,0,0,0,0,0,0.26611852645874023,0.0,0.10680974274873734
1712884328438822,MBOT_VEL,0,0,0,0,0,0,0,0.26691561937332153,0.0,0.0803472176194191
1712884328479210,MBOT_VEL,0,0,0,0,0,0,0,0.2669751048088074,0.0,0.10715353488922119
1712884328519562,MBOT_VEL,0,0,0,0,0,0,0,0.2661694586277008,0.0,0.09384298324584961
1712884328559936,MBOT_VEL,0,0,0,0,0,0,0,0.27019739151000977,0.0,0.06699414551258087
1712884328600438,MBOT_VEL,0,0,0,0,0,0,0,0.2683035135269165,0.0,0.10685188323259354
1712884328641141,MBOT_VEL,0,0,0,0,0,0,0,0.2514565587043762,0.0,-0.8904654383659363
1712884328681539,MBOT_VEL,0,0,0,0,0,0,0,0.2721220850944519,0.0,-1.4328233003616333
1712884328721896,MBOT_VEL,0,0,0,0,0,0,0,0.2671801745891571,0.0,-1.6353462934494019
1712884328762271,MBOT_VEL,0,0,0,0,0,0,0,0.26288822293281555,0.0,-0.6967220306396484
1712884328802776,MBOT_VEL,0,0,0,0,0,0,0,0.26412421464920044,0.0,-0.320531964302063
1712884328843187,MBOT_VEL,0,0,0,0,0,0,0,0.26890772581100464,0.0,-0.02677314169704914
1712884328883570,MBOT_VEL,0,0,0,0,0,0,0,0.2722231447696686,0.0,0.040187571197748184
1712884328923928,MBOT_VEL,0,0,0,0,0,0,0,0.2629989683628082,0.0,0.1340414434671402
1712884328964320,MBOT_VEL,0,0,0,0,0,0,0,0.2669486701488495,0.0,0.10714277625083923
1712884329004832,MBOT_VEL,0,0,0,0,0,0,0,0.26615795493125916,0.0,0.08011922240257263
1712884329045238,MBOT_VEL,0,0,0,0,0,0,0,0.2668561637401581,0.0,0.0803292840719223
1712884329085625,MBOT_VEL,0,0,0,0,0,0,0,0.26906752586364746,0.0,0.10715622454881668
1712884329125980,MBOT_VEL,0,0,0,0,0,0,0,0.26719343662261963,0.0,0.08043073117733002
1712884329166360,MBOT_VEL,0,0,0,0,0,0,0,0.26494184136390686,0.0,0.10717467218637466
1712884329206859,MBOT_VEL,0,0,0,0,0,0,0,0.2662433683872223,0.0,0.08014483749866486
1712884329247265,MBOT_VEL,0,0,0,0,0,0,0,0.2668561637401581,0.0,0.0803292840719223
1712884329287642,MBOT_VEL,0,0,0,0,0,0,0,0.26600468158721924,0.0,0.06698914617300034
1712884329327999,MBOT_VEL,0,0,0,0,0,0,0,0.2671801745891571,0.0,0.053618013858795166
1712884329368384,MBOT_VEL,0,0,0,0,0,0,0,0.2669949531555176,0.0,0.08037104457616806
1712884329408883,MBOT_VEL,0,0,0,0,0,0,0,0.2693634033203125,0.0,0.09350239485502243
1712884329449298,MBOT_VEL,0,0,0,0,0,0,0,0.266796737909317,0.0,0.0803113505244255
1712884329489724,MBOT_VEL,0,0,0,0,0,0,0,0.26568228006362915,0.0,0.09367121756076813
1712884329530097,MBOT_VEL,0,0,0,0,0,0,0,0.2681175470352173,0.0,0.09379405528306961
1712884329570483,MBOT_VEL,0,0,0,0,0,0,0,0.2680312395095825,0.0,0.06697416305541992
1712884329610997,MBOT_VEL,0,0,0,0,0,0,0,0.2661448121070862,0.0,0.08011511713266373
1712884329652361,MBOT_VEL,0,0,0,0,0,0,0,0.08349769562482834,0.0,0.13078150153160095
1712884329692753,MBOT_VEL,0,0,0,0,0,0,0,0.004171072971075773,0.0,0.05357144773006439
1712884329733099,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884329773478,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884329813969,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884329854378,MBOT_VEL,0,0,0,0,0,0,0,-0.020846590399742126,0.0,-0.7764592170715332
1712884329894758,MBOT_VEL,0,0,0,0,0,0,0,-0.021904639899730682,0.0,-1.2191126346588135
1712884329935107,MBOT_VEL,0,0,0,0,0,0,0,0.007307158317416906,0.0,-1.3541204929351807
1712884329975487,MBOT_VEL,0,0,0,0,0,0,0,0.0052153910510241985,0.0,-1.4334620237350464
1712884330015980,MBOT_VEL,0,0,0,0,0,0,0,0.0031205022241920233,0.0,-1.4828996658325195
1712884330056404,MBOT_VEL,0,0,0,0,0,0,0,0.006251660641282797,0.0,-1.4988130331039429
1712884330096788,MBOT_VEL,0,0,0,0,0,0,0,0.004171900916844606,0.0,-1.4467157125473022
1712884330137136,MBOT_VEL,0,0,0,0,0,0,0,0.005219524726271629,0.0,-1.4614139795303345
1712884330177515,MBOT_VEL,0,0,0,0,0,0,0,0.00625862181186676,0.0,-1.4468947649002075
1712884330218009,MBOT_VEL,0,0,0,0,0,0,0,0.004160566721111536,0.0,-1.4695039987564087
1712884330258424,MBOT_VEL,0,0,0,0,0,0,0,0.0072952257469296455,0.0,-1.4589911699295044
1712884330298817,MBOT_VEL,0,0,0,0,0,0,0,0.0031282263807952404,0.0,-1.4865708351135254
1712884330339162,MBOT_VEL,0,0,0,0,0,0,0,0.007307881489396095,0.0,-1.4615225791931152
1712884330379531,MBOT_VEL,0,0,0,0,0,0,0,0.004173446912318468,0.0,-1.4472531080245972
1712884330420039,MBOT_VEL,0,0,0,0,0,0,0,0.004159130621701479,0.0,-1.4422869682312012
1712884330460452,MBOT_VEL,0,0,0,0,0,0,0,0.004168909043073654,0.0,-1.445677399635315
1712884330500882,MBOT_VEL,0,0,0,0,0,0,0,0.005208938382565975,0.0,-1.4584499597549438
1712884330541259,MBOT_VEL,0,0,0,0,0,0,0,0.0052157798781991005,0.0,-1.4603643417358398
1712884330581641,MBOT_VEL,0,0,0,0,0,0,0,0.0041721053421497345,0.0,-1.4467872381210327
1712884330622158,MBOT_VEL,0,0,0,0,0,0,0,0.004158203024417162,0.0,-1.4419666528701782
1712884330662614,MBOT_VEL,0,0,0,0,0,0,0,0.004164471291005611,0.0,-1.4173974990844727
1712884330703011,MBOT_VEL,0,0,0,0,0,0,0,0.004170554690063,0.0,-1.4194676876068115
1712884330743362,MBOT_VEL,0,0,0,0,0,0,0,0.0031314825173467398,0.0,-1.4076793193817139
1712884330783746,MBOT_VEL,0,0,0,0,0,0,0,0.002085947897285223,0.0,-1.4199244976043701
1712884330824241,MBOT_VEL,0,0,0,0,0,0,0,0.002080233534798026,0.0,-1.4427499771118164
1712884330864644,MBOT_VEL,0,0,0,0,0,0,0,0.0031274533830583096,0.0,-1.4326460361480713
1712884330905078,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-1.4449266195297241
1712884330945445,MBOT_VEL,0,0,0,0,0,0,0,0.004173656459897757,0.0,-1.4205223321914673
1712884330985818,MBOT_VEL,0,0,0,0,0,0,0,-0.003129776567220688,0.0,-0.3081807792186737
1712884331026319,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884331066731,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884331107151,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884331147509,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884331187876,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884331228366,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884331268762,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884331309163,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
1712884331349508,MBOT_VEL,0,0,0,0,0,0,0,0.0,0.0,-0.0
