utime,vel vx,vel vy,vel wz,apriltag 1 id,apriltag 1 latitude,apriltag 1 longitude,apriltag 2 id,apriltag 2 latitude,apriltag 2 longitude,odometry x,odometry y,odometry theta
1713050076126313,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076166713,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076207227,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076248897,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076289270,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076329677,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076370084,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076410617,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076451036,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076492545,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076532949,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076573360,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076613897,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076654323,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076694707,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076735092,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076775483,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076816974,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076857391,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076897840,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076931265,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076971675,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050077012197,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050077052656,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050077093836,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050077134211,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050077174602,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050077215153,0.08413304388523102,0.0,-0.22678592801094055,-1,-1,-1,-1,-1,-1,0.003281915094703436,-3.604988478400628e-06,-0.010142653249204159
1713050077255603,0.12078766524791718,0.0,-0.05349459871649742,-1,-1,-1,-1,-1,-1,0.008113172836601734,-5.2608444093493745e-05,-0.012282436713576317
